[2025-03-02 16:48:45] Received scan results from client 151
Invalid Props Reported by Client:
1. Category: Lights | Object: V_44_D_emis | Name: Light 36
2. Category: Lights | Object: apa_mp_h_lit_floorlamp_04 | Name: Light 39
3. Category: Lights | Object: hei_heist_lit_lamptable_05 | Name: Light 43
4. Category: Details | Object: v_20_ornaeagle | Name: Figurine adelaar
5. Category: Storage | Object: v_61_lng_mesh_unitc | Name: Bookcase white
6. Category: Bathroom | Object: prop_sink_03 | Name: Sink 5
7. Category: Walldecoration | Object: apa_mp_stilts_bed_art | Name: 3d art
8. Category: Walldecoration | Object: apa_mp_stilts_a_study_pics | Name: Paintingen
Starting furniture analysis from ak47_housing table...
=== Global Prop Usage Summary ===
  Prop: v_res_fh_sidebrdlngb | Count: 1
  Prop: apa_mp_h_acc_fruitbowl_01 | Count: 1
  Prop: prop_tequila_bottle | Count: 1
  Prop: prop_beach_towel_02 | Count: 1
  Prop: apa_mp_h_lit_floorlamp_13 | Count: 1
  Prop: prop_wall_light_03a | Count: 2
  Prop: v_res_r_figauth2 | Count: 1
  Prop: apa_mp_h_tab_coffee_07 | Count: 1
  Prop: prop_bskball_01 | Count: 1
  Prop: prop_mug_02 | Count: 3
  Prop: vw_prop_vw_wallart_134a | Count: 1
  Prop: prop_cs_keyboard_01 | Count: 1
  Prop: v_serv_bs_cond | Count: 1
  Prop: v_res_fa_cereal02 | Count: 1
  Prop: prop_toilet_soap_02 | Count: 1
  Prop: apa_mp_h_stn_sofacorn_01 | Count: 1
  Prop: sm_prop_smug_wall_radio_01 | Count: 1
  Prop: v_ret_mirror | Count: 2
  Prop: prop_bar_fridge_04 | Count: 1
  Prop: prop_plant_int_03a | Count: 1
  Prop: v_res_tre_fruitbowl | Count: 1
  Prop: prop_clippers_01 | Count: 1
  Prop: v_serv_bs_foamx3 | Count: 1
  Prop: prop_cherenkov_02 | Count: 1
  Prop: prop_wall_light_08a | Count: 1
  Prop: v_res_fa_cereal01 | Count: 1
  Prop: prop_pot_plant_01e | Count: 3
  Prop: v_res_foodjara | Count: 1
  Prop: vw_prop_vw_colle_alien | Count: 1
  Prop: gr_prop_gr_tool_chest_01a | Count: 1
  Prop: prop_bar_fridge_03 | Count: 1
  Prop: prop_toilet_roll_02 | Count: 1
  Prop: apa_mp_h_din_table_01 | Count: 1
  Prop: p_watch_05 | Count: 1
  Prop: vw_prop_vw_cinema_tv_01 | Count: 1
  Prop: prop_toaster_01 | Count: 1
  Prop: sf_prop_v_43_safe_s_bk_01a | Count: 1
  Prop: vw_prop_casino_art_horse_01b | Count: 1
  Prop: prop_dart_bd_cab_01 | Count: 1
  Prop: v_res_mchopboard | Count: 1
  Prop: ch_prop_ch_wallart_06a | Count: 1
  Prop: v_res_mutensils | Count: 1
  Prop: v_prop_floatcandle | Count: 7
  Prop: apa_mp_h_lit_lamptablenight_16 | Count: 1
  Prop: v_res_d_ramskull | Count: 1
  Prop: v_res_r_lotion | Count: 1
  Prop: apa_mp_h_acc_plant_tall_01 | Count: 1
  Prop: prop_shower_rack_01 | Count: 1
  Prop: vw_prop_casino_art_grenade_01d | Count: 1
  Prop: vw_prop_vw_colle_pogo | Count: 1
  Prop: ch_prop_arcade_penetrator_01a | Count: 1
  Prop: prop_amb_beer_bottle | Count: 2
  Prop: vw_prop_vw_wallart_105a | Count: 3
  Prop: h4_prop_h4_safe_01a | Count: 1
  Total props in house: 336
House ID: 732
  Total props in house: 0
House ID: 733
  Total props in house: 0
House ID: 734
  Total props in house: 0
House ID: 735
  Prop: ch_prop_ch_service_locker_02a | Count: 1
  Prop: gr_prop_gr_tool_draw_01d | Count: 1
  Prop: v_res_m_armoire | Count: 1
  Prop: apa_mp_h_yacht_coffee_table_02 | Count: 1
  Prop: prop_airhockey_01 | Count: 1
  Prop: v_med_p_sofa | Count: 1
  Prop: prop_mil_crate_01 | Count: 1
  Total props in house: 7
House ID: 224
  Prop: p_cs_locker_01_s | Count: 2
  Prop: prop_rolled_yoga_mat | Count: 1
  Prop: prop_tv_flat_02 | Count: 1
  Prop: prop_bush_lrg_03 | Count: 11
  Prop: apa_mp_h_acc_rugwools_03 | Count: 1
  Prop: v_res_fa_chopbrd | Count: 1
  Prop: hei_heist_lit_floorlamp_04 | Count: 1
  Prop: hei_heist_stn_sofa2seat_06 | Count: 1
  Prop: v_serv_tu_light3_ | Count: 2
  Prop: apa_mp_h_din_chair_12 | Count: 6
  Prop: apa_mp_h_bed_with_table_02 | Count: 1
  Prop: prop_weight_rack_02 | Count: 1
  Prop: apa_mp_h_lit_lamptable_09 | Count: 2
  Prop: prop_exer_bike_01 | Count: 1
  Prop: prop_trev_tv_01 | Count: 1
  Prop: p_yoga_mat_02_s | Count: 1
  Prop: ex_mp_h_din_table_11 | Count: 1
  Prop: v_ilev_mm_fridge_l | Count: 1
  Prop: prop_coffee_mac_01 | Count: 1
  Prop: hei_heist_din_table_04 | Count: 1
  Prop: prop_muscle_bench_05 | Count: 1
  Prop: p_yoga_mat_03_s | Count: 1
  Prop: prop_muscle_bench_02 | Count: 1
  Prop: gr_dlc_gr_yacht_props_table_02 | Count: 3
  Prop: prop_joshua_tree_02c | Count: 1
  Prop: v_ilev_mm_fridge_r | Count: 1
  Prop: v_ilev_exball_grey | Count: 1
  Prop: sm_prop_smug_tv_flat_01 | Count: 2
  Prop: prop_tree_birch_05 | Count: 8
  Prop: prop_microwave_1 | Count: 1
  Prop: v_med_p_desk | Count: 1
  Prop: v_res_d_coffeetable | Count: 1
  Total props in house: 60
House ID: 225
  Prop: p_cs_locker_01_s | Count: 1
  Prop: v_ret_tablesml | Count: 2
  Prop: gr_prop_gr_tool_draw_01d | Count: 1
  Prop: v_res_fh_dineeamesc | Count: 4
  Prop: v_ret_ml_cigs2 | Count: 1
  Prop: v_ilev_liconftable_sml | Count: 1
  Prop: vw_prop_casino_art_gun_02a | Count: 1
  Prop: v_res_mbbed | Count: 1
  Prop: prop_mil_crate_01 | Count: 1
  Prop: lux_prop_lighter_luxe | Count: 1
  Prop: sf_prop_v_43_safe_s_bk_01a | Count: 1
  Prop: ex_prop_ex_tv_flat_01 | Count: 1
  Prop: prop_bush_ivy_02_2m | Count: 3
  Total props in house: 19
House ID: 226
  Prop: ch_prop_ch_service_locker_02a | Count: 1
  Prop: prop_tv_flat_01 | Count: 1
  Prop: apa_mp_h_bed_with_table_02 | Count: 1
  Prop: apa_mp_h_lit_lamptable_005 | Count: 2
  Prop: prop_portable_hifi_01 | Count: 1
  Prop: apa_mp_h_acc_rugwools_01 | Count: 1
  Prop: prop_wall_light_05a | Count: 6
  Prop: h4_prop_h4_safe_01a | Count: 9
  Total props in house: 22
House ID: 227
  Prop: hei_heist_str_sideboardl_03 | Count: 2
  Prop: w_me_crowbar | Count: 1
  Prop: bkr_prop_bkr_cash_roll_01 | Count: 3
  Prop: vw_prop_art_football_01a | Count: 1
  Prop: h4_prop_h4_weed_stack_01a | Count: 3
  Prop: prop_cs_whiskey_bottle | Count: 1
  Prop: w_at_ar_supp | Count: 1
  Prop: prop_trailer_monitor_01 | Count: 1
  Prop: prop_speaker_01 | Count: 4
  Prop: prop_pooltable_02 | Count: 1
  Prop: p_cs_joint_02 | Count: 1
  Prop: w_pi_pistol50 | Count: 1
  Prop: prop_tumbler_01 | Count: 2
  Prop: prop_hotel_clock_01 | Count: 1
  Prop: v_res_tre_washbasket | Count: 2
  Prop: h4_prop_h4_cash_stack_02a | Count: 1
  Prop: hei_p_attache_case_shut | Count: 1
  Prop: prop_plant_int_01a | Count: 1
  Prop: ba_prop_battle_coke_block_01a | Count: 3
  Prop: p_cs_cuffs_02_s | Count: 1
  Prop: w_pi_heavypistol | Count: 1
  Prop: ex_prop_exec_cashpile | Count: 1
  Prop: bkr_prop_weed_drying_02a | Count: 1
  Prop: apa_mp_h_str_shelffloorm_02 | Count: 1
  Prop: gr_prop_gr_target_02a | Count: 1
  Prop: gr_prop_gr_tool_draw_01d | Count: 3
  Prop: w_pi_heavypistol_mag1 | Count: 1
  Prop: vw_prop_casino_art_gun_02a | Count: 1
  Prop: bkr_prop_coke_cutblock_01 | Count: 3
  Prop: v_res_sculpt_decf | Count: 1
  Prop: prop_cs_hand_radio | Count: 3
  Prop: apa_mp_h_acc_rugwoolm_03 | Count: 1
  Prop: prop_weed_02 | Count: 2
  Prop: prop_ld_jerrycan_01 | Count: 1
  Prop: prop_cs_wrench | Count: 1
  Prop: bkr_prop_biker_garage_locker_01 | Count: 1
  Prop: ex_prop_crate_money_sc | Count: 1
  Prop: gr_prop_gr_bench_04b | Count: 1
  Prop: prop_weed_pallet | Count: 1
  Prop: p_yoga_mat_02_s | Count: 1
  Prop: bkr_prop_weed_dry_02a | Count: 1
  Prop: bkr_prop_bkr_cashpile_04 | Count: 1
  Prop: prop_gold_bar | Count: 4
  Prop: vw_prop_casino_art_skull_03a | Count: 1
  Prop: lux_prop_lighter_luxe | Count: 1
  Prop: apa_mp_h_str_avunits_04 | Count: 2
  Prop: apa_mp_h_acc_fruitbowl_02 | Count: 1
  Prop: vw_prop_vw_wallart_133a | Count: 1
  Prop: prop_bar_fridge_03 | Count: 1
  Prop: p_cs_papers_01 | Count: 1
  Prop: vw_prop_vw_wallart_134a | Count: 1
  Prop: prop_pool_rack_01 | Count: 1
  Prop: v_ret_ta_firstaid | Count: 1
  Prop: sf_prop_v_43_safe_s_gd_01a | Count: 1
  Prop: prop_weed_01 | Count: 4
  Prop: ex_office_citymodel_01 | Count: 1
  Prop: prop_bowl_crisps | Count: 1
  Prop: apa_mp_h_stn_sofacorn_09 | Count: 1
  Prop: prop_sh_bong_01 | Count: 1
  Prop: v_res_m_kscales | Count: 1
  Prop: w_sg_pumpshotgun | Count: 1
  Prop: apa_mp_h_acc_plant_tall_01 | Count: 1
  Prop: vw_prop_casino_art_basketball_02a | Count: 1
  Prop: v_corp_facebeanbag | Count: 2
  Prop: prop_cs_bowie_knife | Count: 1
  Prop: prop_plant_int_02b | Count: 1
  Prop: prop_chall_lamp_02 | Count: 1
  Prop: prop_t_coffe_table | Count: 1
  Prop: bkr_prop_bkr_cashpile_01 | Count: 3
  Total props in house: 98
House ID: 228
  Prop: p_cs_locker_01_s | Count: 1
  Prop: hei_heist_kit_bin_01 | Count: 1
  Prop: prop_cs_cctv | Count: 1
  Prop: prop_yoga_mat_01 | Count: 1
  Prop: v_ret_hd_prod4_ | Count: 1
  Prop: v_res_msoncabinet | Count: 1
  Prop: prop_armchair_01 | Count: 1
  Prop: apa_mp_h_acc_rugwoolm_01 | Count: 1
  Prop: sf_prop_v_43_safe_s_gd_01a | Count: 1
  Prop: prop_tv_flat_01 | Count: 1
  Prop: xm_prop_lab_desk_01 | Count: 1
  Prop: apa_mp_h_acc_vase_01 | Count: 1
  Prop: v_res_cabinet | Count: 1
  Prop: v_res_fridgemodsml | Count: 1
  Prop: v_res_r_teapot | Count: 1
  Prop: v_ret_ml_tablea | Count: 1
  Prop: prop_barbell_100kg | Count: 1
  Prop: imp_prop_impexp_coke_trolly | Count: 1
  Prop: bkr_prop_coke_table01a | Count: 1
  Prop: apa_mp_h_bed_with_table_02 | Count: 1
  Prop: prop_mil_crate_01 | Count: 1
  Prop: prop_plant_int_01b | Count: 1
  Total props in house: 22
House ID: 741
  Prop: apa_mp_h_str_shelffreel_01 | Count: 7
  Prop: prop_yoga_mat_02 | Count: 15
  Prop: apa_p_h_acc_artwalll_04 | Count: 3
  Prop: prop_barrachneon | Count: 3
  Prop: vw_prop_casino_art_lampf_01a | Count: 2
  Prop: prop_sh_bong_01 | Count: 1
  Prop: vw_prop_vw_wallart_168a | Count: 1
  Prop: prop_cs_whiskey_bottle | Count: 2
  Prop: prop_speaker_01 | Count: 3
  Prop: ba_prop_battle_lights_ceiling_l_d | Count: 10
  Prop: prop_pooltable_02 | Count: 2
  Prop: apa_p_h_acc_artwallm_01 | Count: 18
  Prop: prop_bush_ivy_01_r | Count: 2
  Prop: prop_tv_flat_03 | Count: 2
  Prop: apa_mp_h_lampbulb_multiple_a | Count: 1
  Prop: prop_cherenneon | Count: 1
  Prop: prop_beerneon | Count: 1
  Prop: apa_mp_h_acc_artwalll_01 | Count: 10
  Prop: ch_prop_ch_service_locker_01a | Count: 2
  Prop: vw_prop_vw_wallart_171a | Count: 1
  Prop: hei_heist_acc_rughidel_01 | Count: 1
  Prop: v_med_bench1 | Count: 7
  Prop: bkr_prop_money_pokerbucket | Count: 1
  Prop: prop_mouse_01b | Count: 1
  Prop: apa_mp_h_floorlamp_a | Count: 4
  Prop: p_tumbler_cs2_s | Count: 5
  Prop: ba_prop_battle_lights_ceiling_l_c | Count: 2
  Prop: apa_mp_h_acc_artwalll_03 | Count: 8
  Prop: apa_mp_h_stn_chairstrip_05 | Count: 3
  Prop: hei_heist_acc_rugwooll_03 | Count: 45
  Prop: v_prop_floatcandle | Count: 1
  Prop: vw_prop_casino_art_gun_02a | Count: 2
  Prop: prop_ld_dstplanter_01 | Count: 1
  Prop: vw_prop_vw_wallart_87a | Count: 1
  Prop: vw_prop_vw_wallart_108a | Count: 1
  Prop: apa_mp_h_stn_sofacorn_10 | Count: 1
  Prop: vw_prop_vw_wallart_86a | Count: 1
  Prop: apa_mp_h_floor_lamp_int_08 | Count: 1
  Prop: prop_pot_plant_05a | Count: 3
  Prop: prop_wall_light_17a | Count: 24
  Prop: prop_cockneon | Count: 2
  Prop: bkr_prop_bkr_cash_roll_01 | Count: 1
  Prop: v_res_m_bananaplant | Count: 1
  Prop: ch_prop_arcade_wizard_01a | Count: 1
  Prop: ch_prop_arcade_monkey_01a | Count: 1
  Prop: ch_prop_arcade_street_01b | Count: 1
  Prop: sum_prop_arcade_strength_01a | Count: 1
  Prop: apa_mp_h_acc_plant_palm_01 | Count: 1
  Prop: apa_mp_h_lit_floorlamp_13 | Count: 6
  Prop: vw_prop_casino_phone_01a | Count: 1
  Prop: apa_mp_h_acc_vase_02 | Count: 1
  Prop: bkr_prop_biker_garage_locker_01 | Count: 1
  Prop: apa_mp_h_floorlamp_b | Count: 1
  Prop: v_res_fh_coftbldisp | Count: 1
  Prop: v_res_r_figclown | Count: 1
  Prop: prop_wall_light_03a | Count: 4
  Prop: ch_prop_arcade_space_01a | Count: 1
  Prop: prop_tv_flat_01 | Count: 2
  Prop: v_res_d_paddedwall | Count: 1
  Prop: hei_prop_bank_ornatelamp | Count: 1
  Prop: bkr_prop_bkr_cash_scatter_03 | Count: 1
  Prop: prop_cs_keyboard_01 | Count: 1
  Prop: ba_prop_battle_bar_fridge_02 | Count: 3
  Prop: v_med_p_desk | Count: 1
  Prop: w_sb_microsmg | Count: 1
  Prop: apa_mp_h_yacht_side_table_02 | Count: 2
  Prop: sm_prop_smug_wall_radio_01 | Count: 1
  Prop: apa_mp_h_yacht_side_table_01 | Count: 2
  Prop: ba_prop_club_champset | Count: 1
  Prop: ch_prop_arcade_street_01a | Count: 1
  Prop: v_res_m_dinetble_replace | Count: 1
  Prop: v_med_p_notebook | Count: 1
  Prop: sum_prop_arcade_qub3d_01a | Count: 1
  Prop: apa_mp_h_yacht_coffee_table_02 | Count: 9
  Prop: apa_mp_h_acc_vase_01 | Count: 1
  Prop: prop_beer_neon_01 | Count: 3
  Prop: hei_heist_acc_rugwooll_01 | Count: 6
  Prop: prop_cctv_pole_02 | Count: 1
  Prop: prop_beer_neon_02 | Count: 1
  Prop: prop_pool_rack_01 | Count: 3
  Prop: prop_bar_fridge_03 | Count: 1
  Prop: prop_bush_ivy_01_bk | Count: 4
  Prop: bkr_prop_biker_barstool_02 | Count: 6
  Prop: ba_prop_int_edgy_table_02 | Count: 4
  Prop: h4_prop_h4_safe_01a | Count: 6
  Prop: bkr_prop_clubhouse_sofa_01a | Count: 1
  Prop: ch_prop_arcade_street_01d | Count: 1
  Prop: ch_prop_arcade_penetrator_01a | Count: 2
  Prop: prop_wall_light_06a | Count: 5
  Prop: apa_mp_h_acc_dec_head_01 | Count: 1
  Prop: ba_prop_battle_trophy_no1 | Count: 1
  Prop: apa_mp_h_lit_floorlamp_10 | Count: 2
  Prop: apa_mp_h_stn_sofacorn_09 | Count: 1
  Prop: h4_prop_h4_cash_stack_02a | Count: 1
  Prop: v_res_fridgemodsml | Count: 2
  Prop: vw_prop_vw_cinema_tv_01 | Count: 4
  Prop: hei_heist_stn_chairarm_04 | Count: 2
  Prop: hei_heist_bed_chestdrawer_04 | Count: 2
  Prop: xm_lab_chairarm_12 | Count: 6
  Prop: ex_prop_offchair_exec_04 | Count: 1
  Prop: h4_prop_battle_lights_wall_l_b | Count: 2
  Prop: prop_pooltable_3b | Count: 2
  Prop: apa_mp_h_lit_lamptable_21 | Count: 3
  Prop: ba_prop_battle_lights_ceiling_l_a | Count: 22
  Total props in house: 353
House ID: 742
  Prop: bkr_prop_gunlocker_01a | Count: 1
  Prop: prop_protest_table_01 | Count: 1
  Prop: w_ar_carbinerifle | Count: 1
  Prop: prop_ld_int_safe_01 | Count: 3
  Prop: p_v_43_safe_s | Count: 1
  Total props in house: 7
House ID: 231
  Prop: apa_mp_h_str_sideboardl_09 | Count: 1
  Prop: p_v_43_safe_s | Count: 1
  Prop: prop_bar_shots | Count: 1
  Prop: ba_prop_battle_club_speaker_array | Count: 2
  Prop: p_yoga_mat_03_s | Count: 1
  Prop: prop_sh_bong_01 | Count: 2
  Prop: prop_weight_rack_02 | Count: 1
  Prop: apa_mp_h_din_chair_04 | Count: 6
  Prop: prop_exer_bike_01 | Count: 1
  Prop: v_res_mbbedtable | Count: 1
  Prop: as_prop_as_laptop_01a | Count: 1
  Prop: ex_mp_h_acc_rugwoolm_04 | Count: 1
  Prop: p_yoga_mat_02_s | Count: 1
  Prop: ba_prop_battle_lights_ceiling_l_f | Count: 1
  Prop: v_ret_j_flowerdisp_white | Count: 1
  Prop: vw_prop_vw_wallart_34a | Count: 1
  Prop: prop_vend_fridge01 | Count: 2
  Prop: ex_mp_h_off_sofa_02 | Count: 1
  Prop: ba_prop_battle_dj_mixer_01e | Count: 1
  Prop: ba_prop_club_champset | Count: 1
  Prop: v_res_tre_plant | Count: 2
  Prop: v_res_fh_coftbldisp | Count: 1
  Prop: prop_bikerset | Count: 1
  Prop: prop_weight_bench_02 | Count: 1
  Prop: prop_plant_int_01a | Count: 1
  Prop: prop_peanut_bowl_01 | Count: 1
  Prop: prop_pooltable_02 | Count: 1
  Prop: prop_weight_squat | Count: 1
  Prop: apa_mp_h_str_avunitl_04 | Count: 1
  Prop: prop_tv_flat_01 | Count: 3
  Prop: apa_mp_h_yacht_coffee_table_01 | Count: 1
  Prop: apa_mp_h_yacht_bed_02 | Count: 1
  Prop: prop_wall_light_06a | Count: 14
  Prop: apa_mp_h_din_table_01 | Count: 1
  Prop: apa_mp_h_str_sideboards_02 | Count: 2
  Prop: prop_pool_rack_01 | Count: 2
  Prop: apa_mp_h_stn_sofacorn_09 | Count: 1
  Prop: prop_coathook_01 | Count: 1
  Prop: ba_prop_battle_club_speaker_large | Count: 2
  Prop: v_res_d_whips | Count: 1
  Prop: ch_prop_arcade_gun_01a | Count: 1
  Prop: apa_mp_h_str_sideboardl_13 | Count: 1
  Prop: bkr_prop_weed_smallbag_01a | Count: 1
  Prop: hei_heist_acc_rugwooll_03 | Count: 1
  Prop: ch_prop_arcade_penetrator_01a | Count: 1
  Prop: prop_dj_deck_02 | Count: 1
  Prop: v_med_p_desk | Count: 1
  Prop: apa_mp_h_bed_double_08 | Count: 1
  Total props in house: 75
House ID: 744
  Prop: prop_bush_ivy_02_pot | Count: 1
  Prop: prop_bush_ivy_02_2m | Count: 2
  Prop: v_res_fridgemoda | Count: 1
  Prop: apa_mp_h_stn_sofacorn_06 | Count: 2
  Prop: prop_cs_bin_03 | Count: 1
  Prop: apa_mp_h_str_shelffloorm_02 | Count: 1
  Prop: bkr_prop_coke_pallet_01a | Count: 10
  Prop: apa_mp_h_floorlamp_c | Count: 1
  Prop: v_res_msonbed | Count: 1
  Prop: prop_bin_07c | Count: 1
  Prop: apa_mp_h_acc_rugwoolm_02 | Count: 1
  Prop: ba_prop_battle_control_seat | Count: 1
  Prop: sf_prop_v_43_safe_s_gd_01a | Count: 1
  Prop: apa_mp_h_din_table_11 | Count: 2
  Prop: v_med_p_coffeetable | Count: 1
  Prop: xm_prop_base_staff_desk_01 | Count: 1
  Prop: apa_mp_h_str_avunitl_04 | Count: 1
  Prop: ex_prop_ex_tv_flat_01 | Count: 1
  Prop: v_res_tre_storageunit | Count: 1
  Total props in house: 31
House ID: 234
  Prop: prop_wall_light_15a | Count: 9
  Prop: v_res_tt_pornmag01 | Count: 1
  Prop: vw_prop_art_football_01a | Count: 1
  Prop: ex_prop_tv_settop_remote | Count: 1
  Prop: prop_cooker_03 | Count: 1
  Prop: apa_mp_h_acc_rugwoolm_01 | Count: 2
  Prop: vw_prop_casino_art_plant_05a | Count: 1
  Prop: xm_prop_x17_laptop_mrsr | Count: 1
  Prop: w_pi_pistol50 | Count: 3
  Prop: w_pi_vintage_pistol | Count: 1
  Prop: vw_prop_art_mic_01a | Count: 1
  Prop: apa_mp_h_acc_coffeemachine_01 | Count: 1
  Prop: prop_tree_jacada_02 | Count: 1
  Prop: v_res_fh_coftbldisp | Count: 1
  Prop: prop_plant_int_06b | Count: 7
  Prop: w_at_ar_supp_02 | Count: 2
  Prop: vw_prop_vw_wallart_86a | Count: 1
  Prop: prop_bongos_01 | Count: 1
  Prop: w_pi_heavypistol | Count: 2
  Prop: v_res_r_fighorsestnd | Count: 1
  Prop: prop_bush_med_03 | Count: 1
  Prop: v_prop_floatcandle | Count: 2
  Prop: v_res_tre_remote | Count: 1
  Prop: xm_prop_base_staff_desk_01 | Count: 1
  Prop: prop_micro_04 | Count: 1
  Prop: vw_prop_vw_colle_prbubble | Count: 1
  Prop: prop_wall_light_17a | Count: 2
  Prop: prop_juice_dispenser | Count: 1
  Prop: v_res_fa_cereal01 | Count: 1
  Prop: v_ret_ta_hero | Count: 1
  Prop: prop_console_01 | Count: 1
  Prop: vw_prop_vw_wallart_85a | Count: 1
  Prop: vw_prop_vw_colle_sasquatch | Count: 1
  Prop: vw_prop_casino_art_mod_03a_b | Count: 1
  Prop: v_res_foodjarc | Count: 1
  Prop: prop_acc_guitar_01 | Count: 1
  Prop: v_res_sculpt_decd | Count: 2
  Prop: vw_prop_casino_art_horse_01c | Count: 1
  Prop: v_res_sculpt_dec | Count: 1
  Prop: vw_prop_vw_colle_imporage | Count: 1
  Prop: v_res_fa_potcof | Count: 1
  Prop: vw_prop_vw_wallart_82a | Count: 1
  Prop: prop_bar_pump_09 | Count: 1
  Prop: v_ret_tablesml | Count: 1
  Prop: apa_mp_h_acc_fruitbowl_02 | Count: 1
  Prop: apa_mp_h_bed_with_table_02 | Count: 1
  Prop: prop_wall_light_06a | Count: 1
  Prop: apa_mp_h_acc_dec_head_01 | Count: 2
  Prop: prop_bottle_brandy | Count: 1
  Prop: w_sb_smg | Count: 2
  Prop: prop_speaker_03 | Count: 4
  Prop: vw_prop_vw_colle_rsrgeneric | Count: 1
  Prop: vw_prop_vw_cinema_tv_01 | Count: 4
  Prop: hei_heist_bed_chestdrawer_04 | Count: 1
  Prop: prop_cherenkov_03 | Count: 1
  Prop: vw_prop_casino_art_head_01d | Count: 2
  Prop: v_club_vu_lamp | Count: 1
  Prop: apa_mp_h_str_shelffreel_01 | Count: 1
  Prop: prop_bottle_macbeth | Count: 1
  Prop: prop_foodprocess_01 | Count: 1
  Prop: prop_sh_bong_01 | Count: 1
  Prop: vw_prop_vw_wallart_83a | Count: 1
  Prop: w_at_ar_supp | Count: 2
  Prop: prop_speaker_01 | Count: 4
  Prop: prop_wall_light_07a | Count: 3
  Prop: prop_bottle_cognac | Count: 1
  Prop: v_res_tre_storageunit | Count: 1
  Prop: prop_cs_remote_01 | Count: 1
  Prop: ba_prop_battle_laptop_dj | Count: 1
  Prop: prop_controller_01 | Count: 2
  Prop: apa_mp_h_str_sideboardl_14 | Count: 1
  Prop: prop_fib_plant_02 | Count: 1
  Prop: apa_mp_h_acc_vase_06 | Count: 1
  Prop: prop_t_sofa_02 | Count: 2
  Prop: ba_prop_battle_trophy_battler | Count: 1
  Prop: prop_plant_int_06a | Count: 4
  Prop: w_pi_pistol | Count: 1
  Prop: vw_prop_vw_wallart_140a | Count: 1
  Prop: vw_prop_vw_colle_beast | Count: 1
  Prop: vw_prop_casino_art_basketball_02a | Count: 1
  Prop: gr_prop_gr_tool_draw_01d | Count: 1
  Prop: xm_prop_x17_tv_ceiling_01 | Count: 1
  Prop: hei_heist_acc_rugwooll_03 | Count: 15
  Prop: prop_wall_light_05c | Count: 7
  Prop: v_res_foodjara | Count: 1
  Prop: prop_a4_pile_01 | Count: 1
  Prop: prop_mil_crate_01 | Count: 1
  Prop: vw_prop_casino_art_panther_01c | Count: 1
  Prop: apa_mp_h_str_avunitl_04 | Count: 1
  Prop: prop_table_ten_bat | Count: 2
  Prop: prop_cs_whiskey_bottle | Count: 1
  Prop: vw_prop_vw_colle_rsrcomm | Count: 1
  Prop: prop_el_guitar_01 | Count: 1
  Prop: v_res_fa_cereal02 | Count: 1
  Prop: vw_prop_casino_art_vase_01a | Count: 1
  Prop: prop_bush_ivy_01_r | Count: 1
  Prop: v_res_tt_tvremote | Count: 1
  Prop: vw_prop_casino_art_console_02a | Count: 1
  Prop: prop_table_tennis | Count: 1
  Prop: vw_prop_casino_art_miniature_05a | Count: 1
  Prop: prop_watercooler | Count: 1
  Prop: w_ar_assaultrifle | Count: 2
  Prop: v_res_m_palmplant1 | Count: 1
  Prop: v_res_tre_tree | Count: 1
  Prop: v_ret_ta_mag1 | Count: 1
  Prop: apa_p_h_acc_artwalll_03 | Count: 1
  Prop: v_res_r_figclown | Count: 1
  Prop: prop_el_guitar_02 | Count: 1
  Prop: prop_ld_int_safe_01 | Count: 1
  Prop: prop_wall_light_03a | Count: 2
  Prop: ex_mp_h_acc_dec_plate_02 | Count: 1
  Prop: vw_prop_book_stack_03b | Count: 1
  Prop: ex_mp_h_din_table_04 | Count: 6
  Prop: prop_beer_neon_03 | Count: 1
  Prop: p_ld_sax | Count: 1
  Prop: v_med_p_coffeetable | Count: 1
  Prop: apa_mp_h_str_sideboardm_02 | Count: 1
  Prop: v_res_tre_basketmess | Count: 1
  Prop: ba_prop_battle_control_seat | Count: 1
  Prop: vw_prop_casino_art_vase_03a | Count: 1
  Prop: apa_mp_h_str_shelfwallm_01 | Count: 1
  Prop: apa_mp_h_ceiling_light_02 | Count: 1
  Prop: apa_mp_h_lampbulb_multiple_a | Count: 6
  Prop: w_ar_carbinerifle | Count: 2
  Prop: ba_prop_battle_lights_ceiling_l_b | Count: 1
  Prop: vw_prop_casino_art_bottle_01a | Count: 1
  Prop: prop_printer_02 | Count: 1
  Prop: prop_cherenkov_02 | Count: 2
  Prop: prop_wall_light_08a | Count: 1
  Prop: vw_prop_art_resin_guns_01a | Count: 2
  Prop: prop_tequila_bottle | Count: 1
  Prop: prop_chall_lamp_02 | Count: 2
  Prop: vw_prop_vw_colle_alien | Count: 1
  Prop: v_res_foodjarb | Count: 1
  Prop: apa_mp_h_acc_plant_palm_01 | Count: 2
  Prop: xm_prop_x17_laptop_lester_01 | Count: 1
  Prop: v_res_fa_chopbrd | Count: 1
  Prop: hei_heist_acc_artwalll_01 | Count: 1
  Prop: sf_prop_v_43_safe_s_bk_01a | Count: 2
  Prop: apa_mp_h_stn_sofacorn_08 | Count: 1
  Prop: prop_coathook_01 | Count: 1
  Prop: vw_prop_vw_colle_pogo | Count: 1
  Prop: prop_plant_int_05a | Count: 13
  Prop: hei_heist_str_avunits_01 | Count: 1
  Prop: v_med_p_planter | Count: 1
  Prop: w_sg_pumpshotgun | Count: 3
